text,label_meaning,label_predicted
十七区军属张老太太说：解放了台湾才叫儿子回家京郊十七区于七月二十五日召开全区军属代表及民政委员联席会，发放一九五○年夏季军属优待粮和布置检查代耕工作。,,1
1934年，他的诗集《夜》、《春野的窗》出版，以写自由诗显露才华。,,0
招待所负责人看他身份证是工程师，劝他不要住这里，他几经央求才住下来。,,1
市纪委一直拖到1987年6月19日（距发案时间三年整）才作了一个“让李武起在公司党委扩大会议上作检讨，总结经验教训，下不为例”的“处理”。,,1
在进行工作时，一方面要与建筑工程公司和施工单位建立经常的联系，充分听取他们的意见，了解基本建设的特点和要求，使制订的调配制度和办法符合基本建设的需要，以达到为基本建设服务的目的；另一方面要紧紧地依靠工会，只有这样，才便于了解工人的政治、技术情况，掌握工人动向，对工人进行教育，整顿工人队伍，推行先进经验，贯彻调配制度。,,2
2011年，北京青戏节的青年才俊们第一次组团登上了法国舞台。,,0
科学家的重要职责之一，是认真总结群众的创造发明，给以加工提高，如此才会有所成就。,,2
三峡水库未来新景观　　分三期施工建设的长江三峡工程，直到2009年三峡水库蓄水175米后，抬高的长江水位才会淹没一部分三峡景观，而同时又将在库区形成一批新景点。,,2
首先要去接纳对方，人家才可能接受你。,,2
只有依靠政策倾斜、利益驱动，才可能把外资引向我国目前最需要资金扶助的基础设施类的建设项目中来，进而在彼此的互利互补中发展自己。,,2
俞斌与邱峻鏖战近7个小时仍难分胜负，经过两个半小时的加赛快棋才分出高下。,,1
但潮湿的气候下，烤鸭制作受到不小的挑战，师傅们根据南北气候差异反复调整火候、用料和烤制时间，前前后后共计试验了11次，北京烤鸭才在杭州有了纯正北京味儿。,,1
那时我才3岁，总是跟在他的身后，穿行在移民小镇的香蕉树间。,,1
该区邮工徐福起、李福兰等为提高翻身农民政治文化水平，积极发行报纸，每天早饭后出发，黑夜三更才回来。,,1
香港演艺人协会会长许冠文认为，香港需要与内地增加接触，透过不断接触和沟通才可达到互相了解，解决问题。,,2
在毛主席、中央军委多次批评下，林彪拖了三个多月，才勉强表示愿意执行南下作战的方针。,,1
也许正是这种可贵的“居安思危”精神，才使福特这样的老大企业历久不衰吧。,,2
一个好的共产党员、特别是好的党的领导工作人员，应当看见所有这些情况，才不会因为只看见事物的非主流方面的东西而丧失前进的信心；同时也不会因为只看见事物的主流方面，看不见或不愿意看见工作中的困难和问题而产生盲目乐观和自满松懈情绪。,,2
谢春涛认为，在老百姓面前不摆架子的领导，才会得到老百姓发自内心的尊重。,,2
但是，只有重视实践而又善于用辩证的方法总结经验，并且用总结起来的经验来指导新的实践，才可能把认识提高一步。,,2
作为一只“有格调”的鹦鹉，蒂克在天没亮之前绝不可以起床，可一旦睡够了，伯格就得尽快打开鸟笼门，让它飞到栖架上；至于菜单，更是要常换常新，挑剔的蒂克才不肯连着三四天吃一样的饭菜，否则它就要开始糟蹋食物；要是你敢强迫它去做事情，它可是会狠狠地咬上一口……编辑点评：在作者生动的笔触下，我们能体味人与其它生灵的和谐。,,2
报告预计，如果全球总体情况一直没有改善，至２０５０年，将需要３个地球的资源才可满足全球人类需要。,,1
白居易曾唤菱角为“青角”，这些“青面獠牙”的小东西着实惹人喜爱，所以，诗人才会说“菱池如镜净无波，白点花稀青角多。,,2
这一幕对于许多美国民众而言似曾相识，就在大约两周前，登陆得克萨斯州的四级飓风“哈维”，至少造成60多人死亡、超过100万人流离失所，同时，得克萨斯州、路易斯安那州部分地区因强降水引发洪灾，损失严重，灾区重建工作才刚刚开始。,,2
黔江县水市乡，海拔1200米，是典型的高寒山区，也是有名的贫困乡，人均年收入才126元。,,1
最近我才了解实情。,,1
对方说，他们的煤气同样是自己发生的，过去也发生过严重的白雾，后来在煤气出口的地方，用烧碱液过滤，才去掉了煤气里的部分硫质，情况大有改进。,,2
内蒙古自治区到1982年底，实行“大包干”的牧业队才占到牧业队总数的71%，今年8月就已经发展到92%；四川省已经发展到96%；青海省今年初统计，实行“大包干”的牧业队仅占25%，到8月已经发展到75%；新疆维吾尔自治区到今年4月实行“大包干”的牧业队只占8%，3个多月就增加到45%；甘肃省实行“大包干”的牧业队去年就已经达到90%以上。,,1
《毛泽东选集》几大卷，文章一百几十篇，怎么学才好呢？,,1
正是在肥沃的群众体育运动的土壤上，体育新苗才一代接一代地茁壮成长，顺德县的群众体育活动就是广东省蓬勃开展群众性体育活动的缩影。,,1
以泽登巴尔总理为首的蒙古人民共和国政府首长和群众团体的代表们，早已冒着雨在等候欢迎周总理，可是周总理的飞机在一小时多以后才从云层里出现。,,1
法国人民反对增税备战政策　富尔政府被迫垮台　美国统治集团严重焦虑不安法国人民反对增税备战政策富尔政府被迫垮台美国统治集团严重焦虑不安【新华社三日讯】巴黎消息：上台才四十天的法国富尔政府，已在二月二十九日垮台，这是法国人民展开的要求和平、反对战争的强有力斗争的直接结果，也是北大西洋侵略集团新近在里斯本举行的扩军备战会议第一个显著的后果。,,1
就如同为他们做饭一样，只有适合他们口味的东西，他们才会吃得香、爱吃。,,2
目前南沙的西南渔场可捕量为28.8万吨，而且名贵鱼多，现在的实际捕捞量才几万吨，而其他渔场普遍存在过度捕捞现象。,,1
又如浙江慈溪县1950年全县每亩平均才产皮棉三十九斤，到1955年就上升到七十九斤，增长了102.8%。,,1
兰芳同志真是又有思想生活，又掌握了艺术技巧，两者结合才使他所创造的人物那样生动真实，形神俱美。,,2
农产品被组织起来，才会进入高效流通体系，实现产销通畅。,,2
仅仅是由于你方不能在你们的所谓夏秋季攻势中，用军事力量来实现你们的无理方案，在世界人民的压力下，你们才又不得不重新回到会议桌上来。,,1
回顾自己两度搏击的自学过程，我深深感到：高考制度的恢复，使得我们每个人面前都敞开着大学之门，只要你顽强拼搏，即使由于某些原因没能进全日制高等学府深造，也同样能成为有用之才。两篇作文两篇作,,0
彭珮云说：“村民委员会组织法规定村委会要有适当数额的女性，这是妇女参与国家社会事务管理的基础性工作，村里有了女委员，乡里才会有女干部。,,2
只是在途中得悉彼得大帝病逝，医生才中途折回塔林。,,1
“金字塔和万里长城都不是一个人建成的”，团结协作才会有共赢。,,2
只有从源头保证耕地的清洁和优质，生长出来的粮食才具备让人放心的前提。,,2
安德斯说，为了保证质量，国家对树种的交易有严格的限制，只有林协等专业机构才可以出售树种，出售树种时还必须保证其成活率。,,2
张苏说，中国革命是中国人民在中国共产党的领导下经过自己长期的流血牺牲、艰苦奋斗，才取得胜利的。,,2
生产关系一定要适合生产力的性质，只有生产力发展到某种状况才会引起生产关系的某种变革”。,,2
事实证明楚平是一位忠于革命、有才华、有贡献的好党员。,,0
制定这一标准时，国家领导人的工资每月才400元左右，所以当时绝大多数人都达不到个人所得税起征点。,,1
《全唐诗》光盘软件开发人尹小林说，古籍电子化的一个制约因素是缺乏理想的中文操作平台，国标一二级字库才6763字，而《全唐诗》有1万多字，因此不得不补字、拼字或用代码显示。,,1
河池大部分地区属喀斯特溶岩地带，“九山半水半分田”这7个字形象地概括了河池的地形地貌：在3.35万平方公里的总面积中，石山占65.7%；而被农民视为命根子的耕地才334万亩，而且有60多万亩置于25坡度以上、怪石嶙峋的石山上。,,1
因联系方式的变化，中华骨髓库几经周折才与这位捐献者取得联系。,,1
两大党竞相延揽华裔才俊，说明华人族群的分量在增加，而背后则透露出“中国分量”的飙升。,,0
当时，我虽然才十几岁，但是他已经成为我心中的偶像。,,1
在这场动乱和反革命暴乱事件之后，以江泽民同志为核心的新的中央领导集体产生以后，在消除人民的不满方面进行了一系列的工作，当然这项工作才刚刚开始，但是我们有决心把它进行到底。,,2
